,name,site,company,salary,eduBackground,experience,techRequire
3880,Java,武汉·江夏区·光谷东,美和易思教育科技,10500.0,本科,3-5年,MVC开发消息队列RedisMySQLLinuxSpringBoot
3881,Java,武汉·洪山区·光谷,刘备致远,12500.0,大专,经验不限,MVC开发负载均衡技术Linux后端开发SpringBoot
3882,Java,武汉·洪山区·光谷,天喻教育,12500.0,本科,3-5年,LinuxJavaJavascript
3883,Java,武汉·江汉区·常青,亘星智能,4000.0,本科,在校/应届,SQLSpringSpringMVC
3884,Java,武汉·蔡甸区·江汉大学,广州伟智信息科技,10500.0,大专,3-5年,JavaMySQLRedisJava开发经验
3885,Java,武汉·洪山区·光谷,尚源智慧,7285.0,本科,3-5年,Socket技术消息队列后端开发中级软件工程师Linux
3886,Java,武汉,传神语联网,14000.0,本科,3-5年,微服务架构SpringSpringBootRedis分布式技术
3887,Java,武汉·洪山区·光谷,我的医药网,15000.0,本科,5-10年,数据库后端开发Java
3888,Java,武汉·江夏区·藏龙岛,讯络通,16000.0,大专,5-10年,后端工程师Java开发经验LinuxIDEASpringCloud
3889,Java,武汉·洪山区·光谷,T11生鲜超市,15000.0,本科,3-5年,分布式技术微服务架构搜索引擎技术DubboSpring
3890,Java,武汉·江汉区·新华路,国能日新,19500.0,大专,5-10年,HTMLSpringOraclejquerymybatismysql
3891,Java,武汉·江夏区·光谷,辛顿,7500.0,大专,1-3年,后端开发HTML软件工程师WindowsSpringBoot
3892,Java,武汉·洪山区·黄家湖大学城,乌拉,19000.0,大专,3-5年,springcloud支付socket
3893,Java,武汉·洪山区·光谷,青橙(武汉)技术...,22500.0,本科,5-10年,Java开发经验Java分布式系统开发经验
3894,Java,武汉·江夏区·光谷,数字政通,20571.0,本科,5-10年,JavaWeb端支付银行
3895,Java,武汉·洪山区·街道口,躁点科技,4500.0,高中,1年以内,Java
3896,Java,武汉·蔡甸区·蔡甸城区,武汉婉茉,10500.0,大专,3-5年,SpringSpringBootSpringMVCMySQL后端开发
3897,Java,武汉·江夏区·关山,奇安信集团,20571.0,本科,3-5年,Java微服务架构SpringBootSpringCloudRedis
3898,Java,武汉·洪山区·关山,四喵,20500.0,本科,1-3年,Spring后端开发MVC开发微服务架构SpringCloud
3899,Java,武汉·江汉区·常青,武汉云石科技,8000.0,大专,1-3年,JavaJavascript数据库
3900,Java,武汉·武昌区·汉街,聚游科技,8500.0,本科,1-3年,微服务架构软件工程师后端开发
3901,Java,武汉·武昌区·水果湖,科创,10000.0,大专,3-5年,JavaJavascript后端开发
3902,Java,武汉·洪山区·虎泉,北边科技,15500.0,本科,1-3年,多线程SQLHTMLCSS分布式技术服务器配置
3903,Java,武汉·洪山区·光谷,芸峰科技,8500.0,本科,1-3年,Java数据库系统架构
3904,Java,武汉·武昌区·武昌火车站,和昶科技,7500.0,本科,1-3年,多线程服务器配置分布式技术多进程负载均衡技术
3905,Java,武汉·武昌区·徐东大街,武汉霄客技术有限公司,12500.0,本科,1-3年,SQL微服务架构SpringBootSpringCloudMySQL
3906,Java,武汉·江岸区·百步亭,万里乐商贸,10500.0,大专,3-5年,全栈工程师JavaSpringMyBatis
3907,java,武汉·武昌区·汉街,湘凯信息,8571.0,本科,3-5年,后端工程师Java计算机/软件工程相关经验Java开发经验
3908,Java,武汉·江汉区·江汉路,武汉熊小鹰信息科技,8000.0,本科,1-3年,Java后端开发数据库
3909,Java,武汉·武昌区·中南路,京环智慧,13500.0,本科,3-5年,后端工程师JavaSpringRedis计算机/软件工程相关经验
3910,Java,武汉·汉阳区·钟家村,杰思敏,7000.0,本科,1年以内,C#企业软件全栈工程师Web前端
3911,Java,武汉·江夏区·光谷东,无线飞翔,11500.0,本科,3-5年,SQL微服务架构SpringSpringBootMySQLLinux
3912,Java,武汉·洪山区·珞狮南路,高阳捷迅,11571.0,本科,1-3年,分布式技术数据结构消息队列容器技术Spring
3913,java,武汉·洪山区·光谷,每天读点故事,11500.0,本科,经验不限,后端工程师JavaSpringMySQL
3914,Java,武汉·江夏区·光谷,中国电子系统,17142.0,本科,5-10年,多线程SpringSpringMVCSpringCloudRedis
3915,Java,武汉·江夏区·光谷,武汉开道万,8500.0,大专,经验不限,SQLSpringMySQL后端开发Linux
3916,Java,武汉·洪山区·光谷,仲炬科技,15000.0,大专,5-10年,Java后端开发数据库
3917,Java,武汉·江夏区·光谷东,华为海洋,12500.0,硕士,1-3年,Java后端开发SpringHibernateSSMMVC开发
3918,Java,武汉·洪山区·南湖,锦峰鼎创,9500.0,大专,1-3年,JavaSpringMySQLJava开发经验
3919,Java,武汉·洪山区·光谷,深圳FMC科技,9000.0,本科,3-5年,Java微服务架构Spring后端开发英语Mybatis
3920,Java,武汉·洪山区·南湖,小马医疗,8500.0,本科,3-5年,JavaSQL分布式技术MVC开发多线程SpringMVC
3921,Java,武汉·武昌区·东亭,鱼雷科技,12500.0,大专,5-10年,JavaWeb端
3922,Java,武汉·武昌区·大东门,天天讯通,12500.0,大专,1-3年,HTMLCSS服务器配置网络协议LinuxAndroid
3923,Java,武汉·洪山区·光谷,美管加武汉分公司,15000.0,本科,5-10年,Java后端开发数据库
3924,Java,武汉·江夏区·光谷,启羿,12500.0,本科,3-5年,SQLSpringSpringMVCStrutsLinux架构师
3925,Java,武汉·洪山区·南湖,索为系统,15500.0,本科,3-5年,下肢残疾Java肢体残疾
3926,Java,武汉·汉阳区·钟家村,汉帮云,7500.0,学历不限,1-3年,SpringBootMySQLJava后端开发
3927,Java,武汉·洪山区·光谷,武汉比特飞扬科技...,5571.0,大专,1-3年,SpringMVCSpringBootRedisMySQL后端开发
3928,Java,武汉·洪山区·街道口,单色原,4500.0,学历不限,1-3年,SQL分布式技术
3929,Java,武汉·东西湖区·金银湖,米十科技,10500.0,本科,3-5年,CSS软件工程师Oracle
3930,Java,武汉·江夏区·关山,谷鑫科技,8000.0,本科,1-3年,后端工程师架构师Java
3931,Java,武汉·蔡甸区·沌口,灵枭科技,8500.0,本科,3-5年,HTML/CSSJavaJavascript
3932,Java,武汉·江夏区·光谷,京东集团,15000.0,本科,5-10年,Java前端开发后端开发
3933,Java,武汉·江夏区·光谷,船海科技,16500.0,本科,5-10年,Java后端开发数据库
3934,Java,武汉·武昌区·水果湖,品亿信息,20000.0,本科,5-10年,后端工程师全栈工程师架构师JavaC/C++Python
3935,Java,武汉·洪山区·光谷,倍至信,11500.0,本科,3-5年,后端开发SpringSpringMVC
3936,Java,武汉·武昌区·首义,天鸿鑫,9428.0,大专,3-5年,全栈工程师服务器配置SpringMVCSpringBootSpring
3937,Java,武汉·洪山区·光谷,九鹰次元,7500.0,本科,经验不限,C/C++后端开发移动开发
3938,Java,武汉·江夏区·光谷,武汉海云互联科技...,9428.0,大专,1-3年,Java微服务架构SpringIT项目管理
3939,Java,武汉·江岸区·建设大道,武汉百胜星联,8500.0,大专,1-3年,Java系统架构后端开发
3940,Java,武汉·江汉区·武商广场,恋爱呗,6500.0,大专,1-3年,后端开发Java数据库
3941,Java,武汉·洪山区·光谷,找钢网,21500.0,本科,5-10年,Java分布式技术多线程微服务架构SpringDubbo
3942,Java,武汉·洪山区·光谷,金山办公软件,20571.0,本科,3-5年,JavaJavaScriptSQL
3943,Java,武汉·江夏区·光谷东,科实嘉信息,11571.0,本科,3-5年,JavaSQL分布式技术服务器配置容器技术Spring
3944,Java,武汉·洪山区·关山,小红书,30000.0,本科,经验不限,后端开发
3945,Java,武汉·江夏区·光谷,扫呗,13714.0,本科,3-5年,Java后端开发数据库
3946,Java,武汉·武昌区·水果湖,武汉金源信公司,12500.0,本科,3-5年,Java后端开发数据库
3947,Java,武汉·江岸区·花桥,和弦科技,8500.0,大专,1-3年,后端工程师Spring计算机/软件工程相关经验
3948,Java,武汉·青山区·建二,武汉思谛尚恩科技,12500.0,学历不限,经验不限,Java开发经验JavaMyBatis后端工程师Spring
3949,Java,武汉·江夏区·纸坊,瑞亨禹创,4500.0,本科,在校/应届,后端工程师JavaC/C++Python
3950,Java,武汉·洪山区·文化大道,修凡科技,16500.0,大专,5-10年,多线程微服务架构搜索引擎技术SpringLinux
3951,Java,武汉·洪山区·岳家嘴,蓝凌软件,3300.0,本科,0-1年,SpringSSM
3952,Java,武汉·武昌区·水果湖,武汉殿胜科信息科技,15500.0,硕士,1-3年,微服务架构
3953,JAVA,武汉·硚口区·武胜路,深圳宝运科技有限公司,12500.0,本科,3-5年,后端开发微服务架构MySQLIDEASpringCloud
3954,Java,武汉·硚口区·古田,武汉贝塞尔,30000.0,本科,1-3年,java爬虫
3955,Java,武汉·江夏区·光谷东,华为,15500.0,本科,经验不限,SQLHTMLPython
3956,Java,武汉·江夏区·光谷,信安世纪,17500.0,本科,5-10年,SpringCloudSpringBootRedis服务器端开发Linux
3957,Java,武汉,TSCON,7285.0,本科,1-3年,MySQL多线程服务器配置SpringBoot
3958,Java,武汉·洪山区·光谷,云霁科技,13285.0,本科,1-3年,后端开发
3959,Java,武汉·武昌区·积玉桥,武汉宸希测绘技术...,14500.0,大专,5-10年,系统架构Java.NET
3960,Java,武汉·江汉区·汉正街,武汉市江汉区兰诗...,15500.0,本科,1-3年,Java
3961,Java,武汉·洪山区·鲁巷,昭讯信息,3500.0,大专,1年以内,JavaSQLJavaScriptHTMLSpringSpringMVC
3962,Java,武汉·江岸区·永清,空间公司,12500.0,本科,3-5年,SQLSpringSpringBootMySQLRedis后端开发
3963,Java,武汉·江汉区·唐家墩,中移雄安产业研究院,16285.0,本科,1-3年,分布式技术微服务架构高级软件工程师中级软件工程师
3964,Java,武汉·武昌区·友谊大道,北拓物联,10000.0,本科,3-5年,后端开发JavaJavascript
3965,Java,武汉·江夏区·光谷,云粒智慧,17142.0,本科,经验不限,微服务架构分布式技术多线程消息队列SpringBoot
3966,Java,武汉,凯源,10000.0,本科,1-3年,全栈工程师Java
3967,Java,武汉·江夏区·光谷,万吨通,9857.0,大专,3-5年,Java服务器配置微服务架构SpringRedisNoSQL
3968,Java,武汉·江夏区·光谷,隐向量科技,9000.0,本科,1-3年,SpringBootSQL分布式技术微服务架构SpringCloud
3969,Java,武汉·江夏区·光谷,京东尚科,22500.0,本科,5-10年,数据库后端开发Java
3970,Java,武汉·洪山区·街道口,协尔武汉研究所,10000.0,大专,3-5年,JavaJavascript全栈
3971,Java,武汉·江夏区·光谷,拾达图,10000.0,大专,3-5年,JavaSpringGITSVNSQL ServerSocket技术
3972,Java,武汉·江夏区·光谷,苏州悟初互联网科技,17500.0,本科,1-3年,SpringSpringMVCJenkinsGITOracleMySQL
3973,Java,武汉·洪山区·光谷,海康威视,17500.0,本科,3-5年,多线程SQL网络编程
3974,Java,武汉·武昌区·徐东大街,天眼智达,8500.0,本科,3-5年,SpringRedis
3975,Java,武汉·江夏区·光谷,立问,16500.0,本科,5-10年,Java分布式技术SSMSSHMybatisSpringGIT
3976,Java,武汉·黄陂区,卓集送,11500.0,本科,1-3年,Java
3977,Java,武汉·武昌区·徐东大街,书海在线,10500.0,中专/中技,1-3年,MySQL
3978,Java,武汉·江汉区·常青,泰维斯,15500.0,本科,3-5年,PythonHTMLPHPSQL Server企业级应用开发
3979,Java,武汉·洪山区·光谷,灵创睿智网络科技,9000.0,大专,3-5年,SQL服务器配置SpringBootMySQL服务器端开发
3980,Java,武汉·武昌区·沙湖,疆汉科技,3500.0,本科,经验不限,后端工程师架构师JavaC/C++MySQL
3981,Java,武汉·江夏区·光谷,桔千,11500.0,大专,3-5年,SpringSSMSpringCloudSpringBoot
3982,Java,武汉·江汉区·常青,雷明威尔,16000.0,本科,3-5年,后端开发SQLHTML服务器配置微服务架构Spring
3983,Java,武汉·江夏区·光谷,武汉并行科技有限公司,16000.0,本科,3-5年,后端工程师javaLinuxMySQLSpringMVCSpring
3984,Java,武汉·洪山区·徐东大街,东深电子,13285.0,本科,3-5年,分布式技术微服务架构SpringBootSpringMVC
3985,Java,武汉·武昌区·水果湖,东莞证券金科部,16500.0,本科,3-5年,微服务架构高级软件工程师后端开发SpringCloud
3986,Java,武汉·洪山区·光谷,顺办发展,14500.0,硕士,5-10年,Java
3987,Java,武汉·江夏区·光谷,盛博汇,10714.0,本科,3-5年,SQL分布式技术SpringSpringMVC全栈开发
3988,Java,武汉·洪山区·光谷,妙同,9500.0,本科,1-3年,MVC开发微服务架构负载均衡技术Socket技术
3989,Java,武汉·武昌区·汉街,九恒星,8000.0,大专,经验不限,PythonSpringBootMySQL企业级应用开发JDK
3990,Java,武汉·江夏区·光谷,绮耘科技,15500.0,本科,5-10年,SQL
3991,Java,武汉,上海纳呈,7500.0,大专,1-3年,SQLSpringOracleMySQL互联网医疗后端开发
3992,Java,武汉·汉阳区·王家湾,品创汇,3500.0,学历不限,1-3年,后端工程师全栈工程师架构师Java
3993,Java,武汉·武昌区·中南路,同方德诚,8000.0,大专,3-5年,SQL搜索引擎技术SpringSpringCloudNoSQL
3994,Java,武汉·江岸区·建设大道,武汉广而众通信技术,15500.0,本科,1-3年,Spring
3995,Java,武汉·武昌区·积玉桥,鲲鹏芯,15000.0,本科,3-5年,HTML后端开发软件工程师GIT
3996,Java,武汉·洪山区·鲁巷,鲸视科技,8142.0,学历不限,3-5年,Java分布式技术MVC开发多线程服务器配置Spring
3997,java 架构师,厦门·集美区·大学康城,神付汇通,21500.0,大专,5-10年,Java后端开发
3998,Java 开发人员,厦门·湖里区·五缘湾,微蝶,8000.0,大专,经验不限,SQL服务器配置SpringSpringMVCOracle
3999,JAVA 工程师,厦门·思明区·观音山,司马图,10500.0,大专,3-5年,Java
4000,java 开发工程师,厦门·湖里区·五缘湾,酷博,9000.0,大专,1-3年,OracleMySQLSQL Server
4001,Java 高级工程师,厦门·湖里区·万达广场,厦门销四方,12500.0,本科,3-5年,Java
4002,高级 Java 工程师,厦门·思明区·软件园,易联众易惠科技,20000.0,本科,3-5年,Shell分布式技术服务器配置网络编程SpringDubbo
4003,高级软件工程师 JAVA,厦门·集美区·大学康城,厦门民望科技,17500.0,大专,5-10年,后端开发Java全栈
4004,JAVA 工程师岗位,厦门·湖里区·翔鹭,艾字节,10714.0,大专,1-3年,架构师SpringBootSpringMySQL
4005,Java 开发工程师,厦门·思明区·软件园,美图公司,15857.0,硕士,1-3年,后端工程师JavaJava开发经验
4006,Java 后端工程师,厦门·思明区·白鹭洲公园,在田,8500.0,本科,1年以内,SQL后端开发Java
4007,Java 开发工程师,厦门·思明区·会展中心,Ubiquiti,10714.0,本科,1-3年,容器技术分布式技术网络协议消息队列SpringGIT
4008,Java,厦门·集美区·后溪,厦门聚贝时代,8500.0,本科,1-3年,后端开发架构师软件工程师
4009,Java,厦门·思明区·观音山,厦门瑞盈宝科技,13285.0,本科,3-5年,JavaSpringMyBatis
4010,Java,厦门·思明区·曾厝垵,黑镜科技,15500.0,本科,1-3年,PHP
4011,Java,厦门·湖里区·五缘湾,厦门昭懋贸易有限公司,12857.0,大专,5-10年,后端工程师JavaMyBatisMySQL
4012,Java,厦门·集美区·集美新城,陆行鸟网络科技,9000.0,学历不限,3-5年,分布式技术SpringBootSpringCloud后端开发Maven
4013,Java,厦门,博衍,6428.0,本科,1-3年,HTMLSpringBootMySQL后端开发IDEAMaven
4014,Java,厦门·集美区·后溪,领航讯通,8500.0,本科,1-3年,JavaHTMLMVC开发StrutsSSMWeb端PC端
4015,Java,厦门·思明区·软件园,建信金科,14142.0,本科,1-3年,MVC开发多进程SpringMVCOracleMySQL
4016,Java,厦门·湖里区·湖里大道,电子口岸,9000.0,本科,3-5年,SQLHTMLCSSC#MVC开发网络协议Spring
4017,Java,厦门·思明区·火车站,轻工工业互联,7500.0,本科,在校/应届,Java开发经验全栈工程师JavaMySQLMyBatis
4018,Java,厦门·思明区,元印,10500.0,大专,1-3年,架构师后端开发SpringSpringMVCHibernateStruts
4019,Java,厦门·思明区·观音山,小杜赢商,14000.0,大专,3-5年,PythonCSS后端开发全栈开发架构师网络协议
4020,JAVA,厦门·思明区·软件园,法信公证云,7285.0,本科,1-3年,JavaSpringRedis计算机/软件工程相关经验
4021,Java,厦门·思明区·软件园,浙江昆仑大数据,6500.0,本科,1-3年,后端工程师JavaSpringMyBatis
4022,Java,厦门·集美区·杏林,厦门艾沃米科技,9857.0,大专,1-3年,SQL微服务架构SpringBootSpringCloud
4023,Java,厦门·集美区·杏林,百川信(北京)信...,18000.0,大专,3-5年,SQL分布式技术多线程搜索引擎技术SpringRedis
4024,Java,厦门·集美区·杏林,安逸出行,15857.0,大专,5-10年,后端工程师JavaSpringMyBatisJava开发经验
4025,java,厦门·思明区·观音山,厦门喜果优品贸易...,9500.0,大专,1年以内,SQLCSS网络协议MVC开发SpringMySQL
4026,Java,厦门·翔安区·马巷,智业健康,12428.0,本科,3-5年,MySQLDubbo微服务架构中级软件工程师后端开发
4027,Java,厦门·湖里区·万达广场,国贸数科,15500.0,本科,3-5年,后端工程师JavaRedisJava开发经验
4028,Java,厦门·思明区·软件园,撒马依网络科技,20000.0,本科,3-5年,后端开发移动开发系统架构
4029,Java,厦门·湖里区·五缘湾,冠禹智能,17142.0,本科,5-10年,高级软件工程师SpringBoot
4030,Java,厦门·集美区·厦门北站,小隼飞图,24000.0,本科,5-10年,Java分布式系统开发经验JavaScriptMySQL架构师
